E	2025-04-17 16:11:00		1	  tb_page_trace		 | app enter foreground
D	2025-04-17 16:09:10		25	全局Info日志收集		╟ content-type: [application/json; charset=utf-8]
D	2025-04-17 16:09:10		26	全局Info日志收集		╟ x-envoy-upstream-service-time: [40]
D	2025-04-17 16:09:10		27	全局Info日志收集		╔ Headers 
D	2025-04-17 16:09:10		28	全局Info日志收集		╔ Body
D	2025-04-17 16:09:10		29	全局Info日志收集		╟ req-arrive-time: [1744877350135]
D	2025-04-17 16:09:10		30	全局Info日志收集		╟ content-length: [79]
D	2025-04-17 16:09:10		31	全局Info日志收集		╚════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════╝
D	2025-04-17 16:09:10		32	全局Info日志收集		║  https://prodapi.gzsle.com/financial/order/createOrUpdateTradeOrderDrafts
D	2025-04-17 16:09:10		33	全局Info日志收集		╔╣ Response ║ POST ║ Status: 200 OK  ║ Time: 228 ms
D	2025-04-17 16:09:10		34	全局Info日志收集		
D	2025-04-17 16:09:09		35	全局Info日志收集		║ ty_unit: 500, spec_unit: 15, box_weight: 8.7, is_public: 2, is_forbidden: 2, sku_notice_title: 库存富余, sku_notice_color: #00c298, min_order_amount: 50}, deduct_skuInfo_map: null, verify_spuInfo_map: nul
D	2025-04-17 16:09:09		36	全局Info日志收集		║ fy_amount: 0, addition: {verify_spu_map: null, deduct_sku_map: null, detail: {sku_info: {id: 2_10324_2323_100_0, sku_id: 10324, sku_name: 兰香龙井-711版, spu_id: 10106, spu_name: 无糖茶500ml, ptw: 2323, nptw:
D	2025-04-17 16:09:09		37	全局Info日志收集		║ duct_quantity: 0, verify_quantity: 0, verify_amount: 0, addition: {verify_spu_map: null, deduct_sku_map: null, detail: {sku_info: {id: 2_10267_2323_100_0, sku_id: 10267, sku_name: 竹叶茉莉-711版, spu_id: 1
D	2025-04-17 16:09:09		38	全局Info日志收集		║ static.gzsle.com/sfa/display/115086/9d5d537e-9555-4619-bafe-007959730ae6.jpg, quantity_unit: 500, spec_unit: 15, box_weight: 8.7, is_public: 2, is_forbidden: 2, sku_notice_title: 库存富余, sku_notice_colo
D	2025-04-17 16:09:09		39	全局Info日志收集		║  4286, standard_ptw: 4500, order_ptw: 2323, giving_base_line: 100, giving_base_line_number: 0, thumb_large: https://static.gzsle.com/sfa/display/115086/c52d3353-69c7-47e3-872f-281903cdbd7a.jpg, quanti
D	2025-04-17 16:09:09		40	全局Info日志收集		║ skuInfo_map: null, verify_spuInfo_map: null}}}, {sku_id: 10324, order_ptw: 2323, buy_quantity: 800, verify_type: 1, giving_quantity: 0, sample_quantity: 0, deduct_quantity: 0, verify_quantity: 0, veri
D	2025-04-17 16:09:09		41	全局Info日志收集		║ r: #00c298, min_order_amount: 50}, deduct_skuInfo_map: null, verify_spuInfo_map: null}}}, {sku_id: 10267, order_ptw: 2323, buy_quantity: 800, verify_type: 1, giving_quantity: 0, sample_quantity: 0, de
D	2025-04-17 16:09:09		42	全局Info日志收集		║ l}}}]}
D	2025-04-17 16:09:09		43	全局Info日志收集		║ 07-4ec2-4021-95d5-56fef997910a.jpg, quantity_unit: 500, spec_unit: 15, box_weight: 8.7, is_public: 2, is_forbidden: 2, sku_notice_title: 库存富余, sku_notice_color: #00c298, min_order_amount: 50}, deduct_
D	2025-04-17 16:09:09		44	全局Info日志收集		║ 0106, spu_name: 无糖茶500ml, ptw: 2323, nptw: 4286, standard_ptw: 4500, order_ptw: 2323, giving_base_line: 100, giving_base_line_number: 0, thumb_large: https://static.gzsle.com/sfa/display/115086/3a3d90
D	2025-04-17 16:09:09		45	全局Info日志收集		║ ing_base_line_number: 0, thumb_large: https://static.gzsle.com/sfa/display/115086/a7f6a4c3-82a4-488f-98db-8381d3751e3f.jpg, quantity_unit: 500, spec_unit: 15, box_weight: 8.45, is_public: 2, is_forbid
D	2025-04-17 16:09:09		46	全局Info日志收集		║ ptw: 2157, buy_quantity: 60, verify_type: 1, giving_quantity: 0, sample_quantity: 0, deduct_quantity: 0, verify_quantity: 0, verify_amount: 0, addition: {verify_spu_map: null, deduct_sku_map: null, de
D	2025-04-17 16:09:09		47	全局Info日志收集		║ e_phone: 18500186280, truck_load_limit: 无要求, address: 陕西省西安市新城区	陕西省西咸新区空港新城景平大街27号华瀚物流园 7-11配送中心, latitude: 34.258043, longitude: 108.83782100000002, area_name: 未央区, city_name: 西安市, province_name: 陕西省
D	2025-04-17 16:09:09		48	全局Info日志收集		║ {trade_order: {order_number: null, order_status: null, addition: null, base_wholesaler_id: WS0928, base_wholesaler_title: 北京中禾瑞联商贸有限公司 CVS, verify_type: 1, customer_name: 华北711, store_type: 2, order_c
D	2025-04-17 16:09:09		49	全局Info日志收集		║ , sku_id: 10188, sku_name: 腊梅玉露, spu_id: 10106, spu_name: 无糖茶500ml, ptw: 2323, nptw: 4286, standard_ptw: 4500, order_ptw: 2323, giving_base_line: 100, giving_base_line_number: 0, thumb_large: https://
D	2025-04-17 16:09:09		50	全局Info日志收集		║ tail: {sku_info: {id: 2_10256_2157_100_0, sku_id: 10256, sku_name: 荷叶乌梅-711版, spu_id: 10124, spu_name: 有气草本500ml, ptw: 2157, nptw: 4200, standard_ptw: 4200, order_ptw: 2157, giving_base_line: 100, giv
D	2025-04-17 16:09:09		51	全局Info日志收集		║ percent: 0.0, shipment: 2510, shipment_weight: 21.822, payment_voucher: null, delivery_type: 1, delivery_time: , target_arrive_time: 2025-04-21 08:00:00}, trade_order_sku_list: [{sku_id: 10256, order_
D	2025-04-17 16:09:09		52	全局Info日志收集		║ hannel: 全国CVS, trans_fee_type: 1, latest_arrive_time: null, pay_type: 3, address: {is_signed: 2, order_scan_type: 1, address_type: 1710390361, base_wholesaler_id: WS0928, consignee_name: -李总, consigne
D	2025-04-17 16:09:09		53	全局Info日志收集		╚════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════╝
D	2025-04-17 16:09:09		54	全局Info日志收集		║ : 1, giving_quantity: 0, sample_quantity: 0, deduct_quantity: 0, verify_quantity: 0, verify_amount: 0, addition: {verify_spu_map: null, deduct_sku_map: null, detail: {sku_info: {id: 2_10188_2323_100_0
D	2025-04-17 16:09:09		55	全局Info日志收集		║ den: 2, sku_notice_title: 库存富余, sku_notice_color: #00c298, min_order_amount: 50}, deduct_skuInfo_map: null, verify_spuInfo_map: null}}}, {sku_id: 10188, order_ptw: 2323, buy_quantity: 850, verify_type
D	2025-04-17 16:09:09		56	全局Info日志收集		║ _fee_detail: {unloading_fee: 0, carton_fee: 0, trans_fee: 0, other_fee: 0}, order_amount: 5820770, total_payment: 5820770, delivery_note: 需4.21号早8点到货, balance_payment: 5820770, owe_payment: 0, deduct_
D	2025-04-17 16:09:09		57	全局Info日志收集		║ , position_name: , area_code: 610112, city_code: 610100, province_code: 610000, id: 3744}, deduction_barcode: 0, deduction_other: 0, deduction_fridge: 0, order_deduct_fee: null, other_fee: null, other
D	2025-04-17 16:09:09		58	全局Info日志收集		║ verify_spuInfo_map: null}}}]
D	2025-04-17 16:09:09		59	全局Info日志收集		║ 500ml, ptw: 2323, nptw: 4286, standard_ptw: 4500, order_ptw: 2323, giving_base_line: 100, giving_base_line_number: 0, thumb_large: https://static.gzsle.com/sfa/display/115086/c52d3353-69c7-47e3-872f-2
D	2025-04-17 16:09:09		60	全局Info日志收集		║ er_amount: 50}, deduct_skuInfo_map: null, verify_spuInfo_map: null}}}, {sku_id: 10324, order_ptw: 2323, buy_quantity: 800, verify_type: 1, giving_quantity: 0, sample_quantity: 0, deduct_quantity: 0, v
D	2025-04-17 16:09:09		61	全局Info日志收集		║ : 库存富余, sku_notice_color: #00c298, min_order_amount: 50}, deduct_skuInfo_map: null, verify_spuInfo_map: null}}}, {sku_id: 10267, order_ptw: 2323, buy_quantity: 800, verify_type: 1, giving_quantity: 0,
D	2025-04-17 16:09:09		62	全局Info日志收集		║ {id: 2_10188_2323_100_0, sku_id: 10188, sku_name: 腊梅玉露, spu_id: 10106, spu_name: 无糖茶500ml, ptw: 2323, nptw: 4286, standard_ptw: 4500, order_ptw: 2323, giving_base_line: 100, giving_base_line_number: 0
D	2025-04-17 16:09:09		63	全局Info日志收集		║ educt_sku_map: null, detail: {sku_info: {id: 2_10256_2157_100_0, sku_id: 10256, sku_name: 荷叶乌梅-711版, spu_id: 10124, spu_name: 有气草本500ml, ptw: 2157, nptw: 4200, standard_ptw: 4200, order_ptw: 2157, giv
D	2025-04-17 16:09:09		64	全局Info日志收集		╟ trade_order_sku_list: 
D	2025-04-17 16:09:09		65	全局Info日志收集		║ erify_quantity: 0, verify_amount: 0, addition: {verify_spu_map: null, deduct_sku_map: null, detail: {sku_info: {id: 2_10324_2323_100_0, sku_id: 10324, sku_name: 兰香龙井-711版, spu_id: 10106, spu_name: 无糖茶
D	2025-04-17 16:09:09		66	全局Info日志收集		║ a/display/115086/3a3d9007-4ec2-4021-95d5-56fef997910a.jpg, quantity_unit: 500, spec_unit: 15, box_weight: 8.7, is_public: 2, is_forbidden: 2, sku_notice_title: 库存富余, sku_notice_color: #00c298, min_ord
D	2025-04-17 16:09:09		67	全局Info日志收集		║ , thumb_large: https://static.gzsle.com/sfa/display/115086/9d5d537e-9555-4619-bafe-007959730ae6.jpg, quantity_unit: 500, spec_unit: 15, box_weight: 8.7, is_public: 2, is_forbidden: 2, sku_notice_title
D	2025-04-17 16:09:09		68	全局Info日志收集		║ ntity: 850, verify_type: 1, giving_quantity: 0, sample_quantity: 0, deduct_quantity: 0, verify_quantity: 0, verify_amount: 0, addition: {verify_spu_map: null, deduct_sku_map: null, detail: {sku_info: 
D	2025-04-17 16:09:09		69	全局Info日志收集		║ [{sku_id: 10256, order_ptw: 2157, buy_quantity: 60, verify_type: 1, giving_quantity: 0, sample_quantity: 0, deduct_quantity: 0, verify_quantity: 0, verify_amount: 0, addition: {verify_spu_map: null, d
D	2025-04-17 16:09:09		70	全局Info日志收集		║ shipment: 2510, shipment_weight: 21.822, payment_voucher: null, delivery_type: 1, delivery_time: , target_arrive_time: 2025-04-21 08:00:00}
D	2025-04-17 16:09:09		71	全局Info日志收集		║ 81903cdbd7a.jpg, quantity_unit: 500, spec_unit: 15, box_weight: 8.7, is_public: 2, is_forbidden: 2, sku_notice_title: 库存富余, sku_notice_color: #00c298, min_order_amount: 50}, deduct_skuInfo_map: null, 
D	2025-04-17 16:09:09		72	全局Info日志收集		║ e: 竹叶茉莉-711版, spu_id: 10106, spu_name: 无糖茶500ml, ptw: 2323, nptw: 4286, standard_ptw: 4500, order_ptw: 2323, giving_base_line: 100, giving_base_line_number: 0, thumb_large: https://static.gzsle.com/sf
D	2025-04-17 16:09:09		73	全局Info日志收集		║  sample_quantity: 0, deduct_quantity: 0, verify_quantity: 0, verify_amount: 0, addition: {verify_spu_map: null, deduct_sku_map: null, detail: {sku_info: {id: 2_10267_2323_100_0, sku_id: 10267, sku_nam
D	2025-04-17 16:09:09		74	全局Info日志收集		║ is_public: 2, is_forbidden: 2, sku_notice_title: 库存富余, sku_notice_color: #00c298, min_order_amount: 50}, deduct_skuInfo_map: null, verify_spuInfo_map: null}}}, {sku_id: 10188, order_ptw: 2323, buy_qua
D	2025-04-17 16:09:09		75	全局Info日志收集		║ ing_base_line: 100, giving_base_line_number: 0, thumb_large: https://static.gzsle.com/sfa/display/115086/a7f6a4c3-82a4-488f-98db-8381d3751e3f.jpg, quantity_unit: 500, spec_unit: 15, box_weight: 8.45, 
D	2025-04-17 16:09:09		76	全局Info日志收集		║ unloading_fee: 0, carton_fee: 0, trans_fee: 0, other_fee: 0}, order_amount: 5820770, total_payment: 5820770, delivery_note: 需4.21号早8点到货, balance_payment: 5820770, owe_payment: 0, deduct_percent: 0.0, 
D	2025-04-17 16:09:09		77	全局Info日志收集		║ e: , area_code: 610112, city_code: 610100, province_code: 610000, id: 3744}, deduction_barcode: 0, deduction_other: 0, deduction_fridge: 0, order_deduct_fee: null, other_fee: null, other_fee_detail: {
D	2025-04-17 16:09:09		78	全局Info日志收集		║ 186280, truck_load_limit: 无要求, address: 陕西省西安市新城区	陕西省西咸新区空港新城景平大街27号华瀚物流园 7-11配送中心, latitude: 34.258043, longitude: 108.83782100000002, area_name: 未央区, city_name: 西安市, province_name: 陕西省, position_nam
D	2025-04-17 16:09:09		79	全局Info日志收集		║ {order_number: null, order_status: null, addition: null, base_wholesaler_id: WS0928, base_wholesaler_title: 北京中禾瑞联商贸有限公司 CVS, verify_type: 1, customer_name: 华北711, store_type: 2, order_channel: 全国CVS,
D	2025-04-17 16:09:09		80	全局Info日志收集		╟ trade_order: 
D	2025-04-17 16:09:09		81	全局Info日志收集		╚════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════╝
D	2025-04-17 16:09:09		82	全局Info日志收集		╟ responseType: ResponseType.json
D	2025-04-17 16:09:09		83	全局Info日志收集		╟ version: My40LjgrMg==
D	2025-04-17 16:09:09		84	全局Info日志收集		╟ Authorization: 
D	2025-04-17 16:09:09		85	全局Info日志收集		╔ Headers 
D	2025-04-17 16:09:09		86	全局Info日志收集		║  trans_fee_type: 1, latest_arrive_time: null, pay_type: 3, address: {is_signed: 2, order_scan_type: 1, address_type: 1710390361, base_wholesaler_id: WS0928, consignee_name: -李总, consignee_phone: 18500
D	2025-04-17 16:09:09		87	全局Info日志收集		╔ Body 
D	2025-04-17 16:09:09		88	全局Info日志收集		╟ receiveTimeout: 0:01:00.000000
D	2025-04-17 16:09:09		89	全局Info日志收集		╟ contentType: application/json
D	2025-04-17 16:09:09		90	全局Info日志收集		╟ gua: aVBob25lLzMuNC44KzIoaU9TOjE4LjMuMik=
D	2025-04-17 16:09:09		91	全局Info日志收集		╟ content-type: application/json
D	2025-04-17 16:09:09		92	全局Info日志收集		╚════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════╝
D	2025-04-17 16:09:09		93	全局Info日志收集		╟ connectTimeout: 0:01:00.000000
D	2025-04-17 16:09:09		94	全局Info日志收集		╟ followRedirects: true
D	2025-04-17 16:09:09		95	全局Info日志收集		║ OiJNb2JpbGUyMDI1MDQxNzE1MzgxMyIsImV4cCI6MTc1MjY1MTQ5MywiaXNzIjoiZ3pzbGUifQ.radCOf8d-FvLVYF2R7u2-w3NfKNH9mCejLGD93VL-NY
D	2025-04-17 16:09:09		96	全局Info日志收集		║ Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpZCI6MjM0NTE0LCJ1c2VyX25hbWUiOiLmnY7lsKciLCJsZXZlbCI6MCwiZGVwYXJ0bWVudCI6IiIsInJvbGUiOiIiLCJwYXJlbnRfaWQiOjk1MzkzLCJkZXZpY2VfbnVtYmVyIjoiIiwicGxhdGZvcm0i
D	2025-04-17 16:09:09		97	全局Info日志收集		║  https://prodapi.gzsle.com/financial/order/createOrUpdateTradeOrderDrafts
D	2025-04-17 16:09:09		98	全局Info日志收集		╔╣ Request ║ POST 
D	2025-04-17 16:09:09		99	全局Info日志收集		
D	2025-04-17 16:08:55		100	全局Info日志收集		Another exception was thrown: Instance of 'DiagnosticsProperty<void>'
D	2025-04-17 16:08:55		101	全局Error日志收集		Instance of 'FlutterErrorDetails'
D	2025-04-17 16:08:52		102	全局Info日志收集		Another exception was thrown: Instance of 'DiagnosticsProperty<void>'
D	2025-04-17 16:08:52		103	全局Error日志收集		Instance of 'FlutterErrorDetails'
D	2025-04-17 16:08:51		104	全局Error日志收集		Instance of 'FlutterErrorDetails'
D	2025-04-17 16:08:51		105	全局Info日志收集		Another exception was thrown: Instance of 'DiagnosticsProperty<void>'
D	2025-04-17 16:08:48		106	全局Info日志收集		Another exception was thrown: Instance of 'DiagnosticsProperty<void>'
D	2025-04-17 16:08:48		107	全局Error日志收集		Instance of 'FlutterErrorDetails'
D	2025-04-17 16:08:47		108	全局Info日志收集		Another exception was thrown: Instance of 'DiagnosticsProperty<void>'
D	2025-04-17 16:08:47		109	全局Error日志收集		Instance of 'FlutterErrorDetails'
D	2025-04-17 16:08:43		110	全局Error日志收集		Instance of 'FlutterErrorDetails'
D	2025-04-17 16:08:43		111	全局Info日志收集		Another exception was thrown: Instance of 'DiagnosticsProperty<void>'
D	2025-04-17 16:08:41		112	全局Info日志收集		Another exception was thrown: Instance of 'DiagnosticsProperty<void>'
D	2025-04-17 16:08:41		113	全局Error日志收集		Instance of 'FlutterErrorDetails'
D	2025-04-17 16:08:38		114	全局Info日志收集		Another exception was thrown: Instance of 'DiagnosticsProperty<void>'
D	2025-04-17 16:08:38		115	全局Error日志收集		Instance of 'FlutterErrorDetails'
D	2025-04-17 16:08:21		116	全局Error日志收集		Instance of 'FlutterErrorDetails'
D	2025-04-17 16:08:21		117	全局Info日志收集		Another exception was thrown: Instance of 'DiagnosticsProperty<void>'
D	2025-04-17 16:07:56		118	全局Info日志收集		{page_no: 1, page_size: 25, order_status_list: [1, 2, 3, 7, 8, 9, 10, 11, 12, 13, 14, 15]}
D	2025-04-17 16:07:56		119	全局Info日志收集		{page_no: 1, page_size: 25, order_status_list: [2, 3, 14], audit_sub_status_list: [0, 1, 2, 3, 4, 5, 6, 7]}
D	2025-04-17 16:07:56		120	全局Info日志收集		{page_no: 1, page_size: 25, order_status_list: [13]}
D	2025-04-17 16:07:55		121	全局Info日志收集		╚════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════╝
D	2025-04-17 16:07:55		122	全局Info日志收集		║
D	2025-04-17 16:07:55		123	全局Info日志收集		║    }
D	2025-04-17 16:07:55		124	全局Info日志收集		║         "current": "1744877275355337024",
D	2025-04-17 16:07:55		125	全局Info日志收集		║    {
D	2025-04-17 16:07:55		126	全局Info日志收集		╟ req-cost-time: [50]
D	2025-04-17 16:07:55		127	全局Info日志收集		║         "status": "ok"
D	2025-04-17 16:07:55		128	全局Info日志收集		║         "code": 200,
D	2025-04-17 16:07:55		129	全局Info日志收集		║
D	2025-04-17 16:07:55		130	全局Info日志收集		║         "error": "",
D	2025-04-17 16:07:55		131	全局Info日志收集		║         "data": {},
D	2025-04-17 16:07:55		132	全局Info日志收集		╔ Body
D	2025-04-17 16:07:55		133	全局Info日志收集		╚════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════╝
D	2025-04-17 16:07:55		134	全局Info日志收集		╟ content-type: [application/json; charset=utf-8]
D	2025-04-17 16:07:55		135	全局Info日志收集		╟ resp-start-time: [1744877275356]
D	2025-04-17 16:07:55		136	全局Info日志收集		╟ date: [Thu, 17 Apr 2025 08:07:55 GMT]
D	2025-04-17 16:07:55		137	全局Info日志收集		╟ server: [istio-envoy]
D	2025-04-17 16:07:55		138	全局Info日志收集		╟ x-envoy-upstream-service-time: [50]
D	2025-04-17 16:07:55		139	全局Info日志收集		╔ Headers 
D	2025-04-17 16:07:55		140	全局Info日志收集		╟ req-arrive-time: [1744877275305]
D	2025-04-17 16:07:55		141	全局Info日志收集		╟ content-length: [79]
D	2025-04-17 16:07:55		142	全局Info日志收集		╚════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════╝
D	2025-04-17 16:07:55		143	全局Info日志收集		╔╣ Response ║ POST ║ Status: 200 OK  ║ Time: 134 ms
D	2025-04-17 16:07:55		144	全局Info日志收集		
D	2025-04-17 16:07:55		145	全局Info日志收集		║  https://prodapi.gzsle.com/financial/order/createOrUpdateTradeOrderDrafts
D	2025-04-17 16:07:55		146	全局Info日志收集		║ nfo_map: null, verify_spuInfo_map: null}}}]}
D	2025-04-17 16:07:55		147	全局Info日志收集		║ 00c298, min_order_amount: 50}, deduct_skuInfo_map: null, verify_spuInfo_map: null}}}, {sku_id: 10267, order_ptw: 2323, buy_quantity: 200, verify_type: 1, giving_quantity: 0, sample_quantity: 0, deduct
D	2025-04-17 16:07:55		148	全局Info日志收集		║ u_id: 10188, sku_name: 腊梅玉露, spu_id: 10106, spu_name: 无糖茶500ml, ptw: 2323, nptw: 4286, standard_ptw: 4500, order_ptw: 2323, giving_base_line: 100, giving_base_line_number: 0, thumb_large: https://stat
D	2025-04-17 16:07:55		149	全局Info日志收集		║ base_line_number: 0, thumb_large: https://static.gzsle.com/sfa/display/115086/a7f6a4c3-82a4-488f-98db-8381d3751e3f.jpg, quantity_unit: 500, spec_unit: 15, box_weight: 8.45, is_public: 2, is_forbidden:
D	2025-04-17 16:07:55		150	全局Info日志收集		║ 2157, buy_quantity: 200, verify_type: 1, giving_quantity: 0, sample_quantity: 0, deduct_quantity: 0, verify_quantity: 0, verify_amount: 0, addition: {verify_spu_map: null, deduct_sku_map: null, detail
D	2025-04-17 16:07:55		151	全局Info日志收集		║ _phone: 18500186280, truck_load_limit: 无, address: 天津市天津市西青区天津市西青开发区赛达一经路61号, latitude: 38.974932, longitude: 117.20486399999999, area_name: 西青区, city_name: 天津市, province_name: 天津市, position_name: 天津市
D	2025-04-17 16:07:55		152	全局Info日志收集		║ ec2-4021-95d5-56fef997910a.jpg, quantity_unit: 500, spec_unit: 15, box_weight: 8.7, is_public: 2, is_forbidden: 2, sku_notice_title: 库存富余, sku_notice_color: #00c298, min_order_amount: 50}, deduct_skuI
D	2025-04-17 16:07:55		153	全局Info日志收集		║ ic.gzsle.com/sfa/display/115086/9d5d537e-9555-4619-bafe-007959730ae6.jpg, quantity_unit: 500, spec_unit: 15, box_weight: 8.7, is_public: 2, is_forbidden: 2, sku_notice_title: 库存富余, sku_notice_color: #
D	2025-04-17 16:07:55		154	全局Info日志收集		║ : {sku_info: {id: 2_10256_2157_100_0, sku_id: 10256, sku_name: 荷叶乌梅-711版, spu_id: 10124, spu_name: 有气草本500ml, ptw: 2157, nptw: 4200, standard_ptw: 4200, order_ptw: 2157, giving_base_line: 100, giving_
D	2025-04-17 16:07:55		155	全局Info日志收集		║ ercent: 0.0, shipment: 500, shipment_weight: 4.3, payment_voucher: null, delivery_type: 1, delivery_time: , target_arrive_time: 2025-04-21 08:00:00}, trade_order_sku_list: [{sku_id: 10256, order_ptw: 
D	2025-04-17 16:07:55		156	全局Info日志收集		║ , spu_name: 无糖茶500ml, ptw: 2323, nptw: 4286, standard_ptw: 4500, order_ptw: 2323, giving_base_line: 100, giving_base_line_number: 0, thumb_large: https://static.gzsle.com/sfa/display/115086/3a3d9007-4
D	2025-04-17 16:07:55		157	全局Info日志收集		║ _quantity: 0, verify_quantity: 0, verify_amount: 0, addition: {verify_spu_map: null, deduct_sku_map: null, detail: {sku_info: {id: 2_10267_2323_100_0, sku_id: 10267, sku_name: 竹叶茉莉-711版, spu_id: 10106
D	2025-04-17 16:07:55		158	全局Info日志收集		║  giving_quantity: 0, sample_quantity: 0, deduct_quantity: 0, verify_quantity: 0, verify_amount: 0, addition: {verify_spu_map: null, deduct_sku_map: null, detail: {sku_info: {id: 2_10188_2323_100_0, sk
D	2025-04-17 16:07:55		159	全局Info日志收集		║  2, sku_notice_title: 库存富余, sku_notice_color: #00c298, min_order_amount: 50}, deduct_skuInfo_map: null, verify_spuInfo_map: null}}}, {sku_id: 10188, order_ptw: 2323, buy_quantity: 100, verify_type: 1,
D	2025-04-17 16:07:55		160	全局Info日志收集		║ fee_detail: {unloading_fee: 0, carton_fee: 0, trans_fee: 0, other_fee: 0}, order_amount: 1128300, total_payment: 1128300, delivery_note: 需4.21号早8点到货, balance_payment: 1128300, owe_payment: 0, deduct_p
D	2025-04-17 16:07:55		161	全局Info日志收集		║ 西青区西青开发区赛达一经路61号, area_code: 120111, city_code: 120100, province_code: 120000, id: 1245}, deduction_barcode: 0, deduction_other: 0, deduction_fridge: 0, order_deduct_fee: null, other_fee: null, other_
D	2025-04-17 16:07:55		162	全局Info日志收集		║ {trade_order: {order_number: null, order_status: null, addition: null, base_wholesaler_id: WS0928, base_wholesaler_title: 北京中禾瑞联商贸有限公司 CVS, verify_type: 1, customer_name: 华北711, store_type: 2, order_c
D	2025-04-17 16:07:55		163	全局Info日志收集		║ me: 竹叶茉莉-711版, spu_id: 10106, spu_name: 无糖茶500ml, ptw: 2323, nptw: 4286, standard_ptw: 4500, order_ptw: 2323, giving_base_line: 100, giving_base_line_number: 0, thumb_large: https://static.gzsle.com/s
D	2025-04-17 16:07:55		164	全局Info日志收集		║ e: 库存富余, sku_notice_color: #00c298, min_order_amount: 50}, deduct_skuInfo_map: null, verify_spuInfo_map: null}}}, {sku_id: 10267, order_ptw: 2323, buy_quantity: 200, verify_type: 1, giving_quantity: 0
D	2025-04-17 16:07:55		165	全局Info日志收集		║ hannel: 全国CVS, trans_fee_type: 1, latest_arrive_time: null, pay_type: 3, address: {is_signed: 2, order_scan_type: 1, address_type: 1671584395, base_wholesaler_id: WS0928, consignee_name: 李总, consignee
D	2025-04-17 16:07:55		166	全局Info日志收集		╚════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════════╝
D	2025-04-17 16:07:55		167	全局Info日志收集		║ , sample_quantity: 0, deduct_quantity: 0, verify_quantity: 0, verify_amount: 0, addition: {verify_spu_map: null, deduct_sku_map: null, detail: {sku_info: {id: 2_10267_2323_100_0, sku_id: 10267, sku_na
D	2025-04-17 16:07:55		168	全局Info日志收集		║ 0, thumb_large: https://static.gzsle.com/sfa/display/115086/9d5d537e-9555-4619-bafe-007959730ae6.jpg, quantity_unit: 500, spec_unit: 15, box_weight: 8.7, is_public: 2, is_forbidden: 2, sku_notice_titl
